date,co_max,co_aqi_val,no2_max,no2_aqi_val,ozone_max,ozone_aqi_val,pm10_mean,pm10_aqi_val,pm2.5_mean,pm2.5_aqi_val,so2_max,so2_aqi_val,cumulative_aqi,temp_high,temp_low,temp_avg
2017-09-27,0.4,5.0,46.0,43.0,0.046,43.0,48.0,44.0,16.1,59.0,108.0,115.0,115.0,86,65,75.5
2017-09-28,0.2,2.0,22.0,21.0,0.034,31.0,10.0,9.0,0.9,4.0,1.0,1.0,31.0,69,51,60.0
2017-09-29,0.4,5.0,28.0,26.0,0.036,33.0,37.0,34.0,5.8,24.0,5.0,7.0,34.0,72,47,59.5
2017-09-30,0.2,2.0,13.0,12.0,0.031,29.0,9.0,8.0,0.6,3.0,0.0,0.0,29.0,63,46,54.5
2017-10-01,0.4,5.0,35.0,33.0,0.035,32.0,19.0,18.0,6.5,27.0,33.0,47.0,47.0,72,39,55.5
2017-10-03,0.4,5.0,36.0,34.0,0.041,38.0,60.0,53.0,11.0,46.0,40.0,56.0,56.0,85,51,68.0
2017-10-04,0.4,5.0,40.0,38.0,0.035,32.0,56.0,51.0,9.5,40.0,69.0,92.0,92.0,84,68,76.0
2017-10-05,0.3,3.0,23.0,22.0,0.027,25.0,17.0,16.0,5.7,24.0,0.0,0.0,25.0,75,61,68.0
2017-10-06,0.3,3.0,26.0,25.0,0.021,19.0,24.0,22.0,14.7,56.0,1.0,1.0,56.0,70,65,67.5
2017-10-07,0.3,3.0,16.0,15.0,0.039,36.0,25.0,23.0,11.1,46.0,5.0,7.0,46.0,84,66,75.0
2017-10-08,0.3,3.0,8.0,8.0,0.027,25.0,9.0,8.0,2.0,8.0,0.0,0.0,25.0,74,65,69.5
2017-10-09,0.4,5.0,26.0,25.0,0.021,19.0,16.0,15.0,8.1,34.0,0.0,0.0,34.0,71,63,67.0
2017-10-11,0.4,5.0,22.0,21.0,0.012,11.0,13.0,12.0,7.5,31.0,0.0,0.0,31.0,67,60,63.5
2017-10-12,0.4,5.0,16.0,15.0,0.013,12.0,18.0,17.0,6.1,25.0,0.0,0.0,25.0,70,58,64.0
2017-10-13,0.5,6.0,34.0,32.0,0.028,26.0,28.0,26.0,8.5,35.0,3.0,4.0,35.0,75,57,66.0
2017-10-14,0.5,6.0,24.0,23.0,0.044,41.0,38.0,35.0,20.0,68.0,7.0,10.0,68.0,80,54,67.0
2017-10-15,0.3,3.0,3.0,3.0,0.031,29.0,15.0,14.0,3.9,16.0,0.0,0.0,29.0,79,53,66.0
2017-10-17,0.4,5.0,29.0,27.0,0.036,33.0,28.0,26.0,6.9,29.0,5.0,7.0,33.0,67,40,53.5
2017-10-18,0.7,8.0,36.0,34.0,0.037,34.0,49.0,45.0,10.0,42.0,10.0,14.0,45.0,70,47,58.5
2017-10-19,0.3,3.0,35.0,33.0,0.045,42.0,38.0,35.0,8.7,36.0,3.0,4.0,42.0,74,49,61.5
2017-10-20,0.6,7.0,43.0,41.0,0.032,30.0,63.0,55.0,14.3,56.0,40.0,56.0,56.0,75,44,59.5
2017-10-21,0.4,5.0,33.0,31.0,0.043,40.0,38.0,35.0,13.7,54.0,17.0,24.0,54.0,76,47,61.5
2017-10-22,0.4,5.0,19.0,18.0,0.043,40.0,31.0,29.0,13.3,54.0,19.0,27.0,54.0,79,52,65.5
2017-10-23,0.3,3.0,29.0,27.0,0.032,30.0,36.0,33.0,8.1,34.0,12.0,17.0,34.0,68,58,63.0
2017-10-26,0.4,5.0,32.0,30.0,0.03,28.0,16.0,15.0,5.4,23.0,13.0,19.0,30.0,56,39,47.5
2017-10-27,0.4,5.0,25.0,24.0,0.038,35.0,28.0,26.0,6.2,26.0,11.0,16.0,35.0,69,44,56.5
2017-10-28,0.2,2.0,9.0,8.0,0.019,18.0,5.0,5.0,1.7,7.0,0.0,0.0,18.0,44,37,40.5
2017-10-29,0.2,2.0,15.0,14.0,0.027,25.0,5.0,5.0,2.0,8.0,1.0,1.0,25.0,46,35,40.5
2017-10-30,0.2,2.0,14.0,13.0,0.021,19.0,10.0,9.0,3.2,13.0,0.0,0.0,19.0,45,36,40.5
2017-11-02,0.5,6.0,23.0,22.0,0.029,27.0,24.0,22.0,8.4,35.0,3.0,4.0,35.0,67,53,60.0
2017-11-03,0.3,3.0,15.0,14.0,0.024,22.0,11.0,10.0,2.8,12.0,0.0,0.0,22.0,67,43,55.0
2017-11-04,0.3,3.0,19.0,18.0,0.017,16.0,15.0,14.0,3.9,16.0,1.0,1.0,18.0,62,39,50.5
2017-11-05,0.3,3.0,11.0,10.0,0.02,19.0,15.0,14.0,4.8,20.0,0.0,0.0,20.0,68,58,63.0
2017-11-06,0.2,2.0,11.0,10.0,0.023,21.0,7.0,6.0,1.3,5.0,0.0,0.0,21.0,61,43,52.0
2017-11-07,0.3,3.0,14.0,13.0,0.024,22.0,11.0,10.0,2.2,9.0,0.0,0.0,22.0,49,41,45.0
2017-11-11,0.4,5.0,30.0,28.0,0.029,27.0,15.0,14.0,6.3,26.0,26.0,37.0,37.0,38,20,29.0
2017-11-14,0.4,5.0,32.0,30.0,0.017,16.0,22.0,20.0,16.6,60.0,2.0,3.0,60.0,50,33,41.5
2017-11-15,0.4,5.0,27.0,25.0,0.015,14.0,38.0,35.0,17.1,62.0,5.0,7.0,62.0,49,32,40.5
2017-11-16,0.2,2.0,11.0,10.0,0.023,21.0,7.0,6.0,2.8,12.0,0.0,0.0,21.0,49,39,44.0
2017-11-17,0.3,3.0,12.0,11.0,0.021,19.0,18.0,17.0,3.8,16.0,3.0,4.0,19.0,47,38,42.5
2017-11-18,0.5,6.0,18.0,17.0,0.023,21.0,15.0,14.0,7.3,30.0,0.0,0.0,30.0,57,37,47.0
2017-11-21,0.4,5.0,16.0,15.0,0.031,29.0,19.0,18.0,4.6,19.0,1.0,1.0,29.0,56,37,46.5
2017-11-22,0.2,2.0,22.0,21.0,0.026,24.0,9.0,8.0,1.7,7.0,0.0,0.0,24.0,39,30,34.5
2017-11-23,0.2,2.0,17.0,16.0,0.028,26.0,8.0,7.0,6.1,25.0,0.0,0.0,26.0,40,26,33.0
2017-11-24,0.4,5.0,20.0,19.0,0.031,29.0,27.0,25.0,9.9,41.0,9.0,13.0,41.0,54,33,43.5
2017-11-25,0.3,3.0,10.0,9.0,0.031,29.0,12.0,11.0,3.1,13.0,0.0,0.0,29.0,53,41,47.0
2017-11-26,0.2,2.0,11.0,10.0,0.035,32.0,6.0,6.0,1.3,5.0,0.0,0.0,32.0,43,32,37.5
2017-11-29,0.2,2.0,19.0,18.0,0.024,22.0,15.0,14.0,3.0,13.0,1.0,1.0,22.0,59,34,46.5
2017-11-30,0.3,3.0,35.0,33.0,0.021,19.0,31.0,29.0,11.0,46.0,10.0,14.0,46.0,55,34,44.5
2017-12-01,0.7,8.0,39.0,37.0,0.021,19.0,29.0,27.0,10.6,44.0,1.0,1.0,44.0,48,29,38.5
2017-12-02,0.8,9.0,36.0,34.0,0.013,12.0,38.0,35.0,23.6,75.0,7.0,10.0,75.0,50,27,38.5
2017-12-03,0.7,8.0,39.0,37.0,0.015,14.0,37.0,34.0,34.3,98.0,7.0,10.0,98.0,55,30,42.5
2017-12-06,0.2,2.0,11.0,10.0,0.024,22.0,10.0,9.0,1.3,5.0,0.0,0.0,22.0,42,28,35.0
2017-12-07,0.2,2.0,21.0,20.0,0.022,20.0,16.0,15.0,4.7,20.0,0.0,0.0,20.0,35,25,30.0
2017-12-08,0.3,3.0,16.0,15.0,0.026,24.0,13.0,12.0,3.5,15.0,0.0,0.0,24.0,33,20,26.5
2017-12-09,0.4,5.0,23.0,22.0,0.023,21.0,19.0,18.0,9.1,38.0,5.0,7.0,38.0,34,20,27.0
2017-12-12,0.4,5.0,15.0,14.0,0.035,32.0,15.0,14.0,3.5,15.0,0.0,0.0,32.0,35,18,26.5
2017-12-13,0.3,3.0,17.0,16.0,0.024,22.0,13.0,12.0,3.5,15.0,0.0,0.0,22.0,25,17,21.0
2017-12-14,0.3,3.0,27.0,25.0,0.03,28.0,11.0,10.0,4.7,20.0,0.0,0.0,28.0,28,10,19.0
2017-12-15,0.6,7.0,20.0,19.0,0.022,20.0,22.0,20.0,13.3,54.0,3.0,4.0,54.0,28,6,17.0
2017-12-16,0.5,6.0,29.0,27.0,0.021,19.0,16.0,15.0,8.8,37.0,1.0,1.0,37.0,41,27,34.0
2017-12-17,0.7,8.0,31.0,29.0,0.014,13.0,24.0,22.0,25.1,78.0,2.0,3.0,78.0,39,23,31.0
2017-12-18,0.3,3.0,16.0,15.0,0.02,19.0,12.0,11.0,10.9,45.0,0.0,0.0,45.0,45,38,41.5
2017-12-19,0.2,2.0,12.0,11.0,0.024,22.0,17.0,16.0,10.8,45.0,0.0,0.0,45.0,52,37,44.5
2017-12-20,0.3,3.0,36.0,34.0,0.029,27.0,23.0,21.0,2.8,12.0,0.0,0.0,34.0,40,26,33.0
2017-12-21,0.3,3.0,27.0,25.0,0.016,15.0,19.0,18.0,3.3,14.0,0.0,0.0,25.0,39,30,34.5
2017-12-22,0.5,6.0,27.0,25.0,0.009,8.0,20.0,19.0,14.4,56.0,1.0,1.0,56.0,43,37,40.0
2017-12-23,0.5,6.0,18.0,17.0,0.022,20.0,6.0,6.0,7.6,32.0,0.0,0.0,32.0,39,29,34.0
2017-12-24,0.3,3.0,28.0,26.0,0.025,23.0,9.0,8.0,12.4,52.0,0.0,0.0,52.0,33,27,30.0
2017-12-25,0.3,3.0,8.0,8.0,0.032,30.0,11.0,10.0,4.7,20.0,0.0,0.0,30.0,28,13,20.5
2017-12-26,0.2,2.0,13.0,12.0,0.03,28.0,14.0,13.0,6.6,28.0,0.0,0.0,28.0,15,9,12.0
2017-12-27,0.3,3.0,29.0,27.0,0.025,23.0,10.0,9.0,12.1,51.0,1.0,1.0,51.0,13,4,8.5
2017-12-28,0.3,3.0,31.0,29.0,0.019,18.0,15.0,14.0,11.9,50.0,2.0,3.0,50.0,18,7,12.5
2017-12-29,0.3,3.0,19.0,18.0,0.022,20.0,14.0,13.0,15.8,59.0,1.0,1.0,59.0,19,14,16.5
2017-12-30,0.2,2.0,16.0,15.0,0.032,30.0,8.0,7.0,10.3,43.0,0.0,0.0,43.0,18,14,16.0
2018-01-02,0.2,2.0,14.0,13.0,0.032,30.0,17.0,16.0,6.8,28.0,0.0,0.0,30.0,14,5,9.5
2018-01-04,0.2,2.0,14.0,13.0,0.034,31.0,14.0,13.0,2.8,12.0,0.0,0.0,31.0,19,4,11.5
2018-01-05,0.3,3.0,12.0,11.0,0.031,29.0,17.0,16.0,0.7,3.0,0.0,0.0,29.0,10,-2,4.0
2018-01-06,0.3,3.0,29.0,27.0,0.033,31.0,15.0,14.0,1.4,6.0,0.0,0.0,31.0,12,-1,5.5
2018-01-07,0.4,5.0,34.0,32.0,0.026,24.0,28.0,26.0,12.1,51.0,13.0,19.0,51.0,31,-5,13.0
2018-01-08,0.4,5.0,14.0,13.0,0.021,19.0,12.0,11.0,6.0,25.0,2.0,3.0,25.0,37,31,34.0
2018-01-09,0.6,7.0,37.0,35.0,0.018,17.0,15.0,14.0,23.2,74.0,1.0,1.0,74.0,35,25,30.0
2018-01-10,0.6,7.0,29.0,27.0,0.017,16.0,18.0,17.0,21.5,71.0,0.0,0.0,71.0,54,25,39.5
2018-01-11,0.5,6.0,25.0,24.0,0.018,17.0,18.0,17.0,4.2,18.0,2.0,3.0,24.0,62,53,57.5
2018-01-12,0.3,3.0,14.0,13.0,0.037,34.0,9.0,8.0,0.7,3.0,0.0,0.0,34.0,60,20,40.0
2018-01-13,0.2,2.0,6.0,6.0,0.034,31.0,7.0,6.0,0.4,2.0,0.0,0.0,31.0,20,16,18.0
2018-01-14,0.3,3.0,30.0,28.0,0.029,27.0,12.0,11.0,6.8,28.0,1.0,1.0,28.0,19,10,14.5
2018-01-15,0.4,5.0,36.0,34.0,0.018,17.0,18.0,17.0,10.7,45.0,1.0,1.0,45.0,28,9,18.5
2018-01-17,0.3,3.0,21.0,20.0,0.026,24.0,16.0,15.0,19.0,66.0,0.0,0.0,66.0,20,2,11.0
2018-01-18,0.2,2.0,15.0,14.0,0.03,28.0,19.0,18.0,13.7,54.0,1.0,1.0,54.0,31,14,22.5
2018-01-19,0.3,3.0,22.0,21.0,0.035,32.0,24.0,22.0,13.8,55.0,2.0,3.0,55.0,39,23,31.0
2018-01-20,0.3,3.0,20.0,19.0,0.036,33.0,18.0,17.0,8.1,34.0,1.0,1.0,34.0,43,36,39.5
2018-01-21,0.5,6.0,24.0,23.0,0.019,18.0,22.0,20.0,19.1,66.0,0.0,0.0,66.0,48,37,42.5
2018-01-22,0.5,6.0,23.0,22.0,0.031,29.0,23.0,21.0,12.1,51.0,2.0,3.0,51.0,62,47,54.5
2018-01-25,0.4,5.0,29.0,27.0,0.026,24.0,15.0,14.0,7.6,32.0,0.0,0.0,32.0,35,25,30.0
2018-01-26,0.4,5.0,30.0,28.0,0.035,32.0,41.0,38.0,12.0,50.0,11.0,16.0,50.0,54,31,42.5
2018-01-27,0.4,5.0,9.0,8.0,0.031,29.0,15.0,14.0,7.0,29.0,0.0,0.0,29.0,51,37,44.0
2018-01-28,0.6,7.0,32.0,30.0,0.021,19.0,21.0,19.0,14.4,56.0,1.0,1.0,56.0,49,27,38.0
2018-01-30,0.2,2.0,22.0,21.0,0.032,30.0,10.0,9.0,1.4,6.0,0.0,0.0,30.0,22,16,19.0
2018-01-31,0.4,5.0,26.0,25.0,0.028,26.0,32.0,30.0,6.4,27.0,3.0,4.0,30.0,43,16,29.5
2018-02-01,0.2,2.0,16.0,15.0,0.031,29.0,19.0,18.0,7.9,33.0,0.0,0.0,33.0,44,18,31.0
2018-02-02,0.2,2.0,12.0,11.0,0.032,30.0,30.0,28.0,2.0,8.0,0.0,0.0,30.0,19,14,16.5
2018-02-03,0.5,6.0,14.0,13.0,0.028,26.0,32.0,30.0,7.4,31.0,7.0,10.0,31.0,35,14,24.5
2018-02-04,0.4,5.0,13.0,12.0,0.035,32.0,11.0,10.0,3.9,16.0,2.0,3.0,32.0,38,19,28.5
2018-02-05,0.2,2.0,12.0,11.0,0.036,33.0,9.0,8.0,2.9,12.0,0.0,0.0,33.0,22,12,17.0
2018-02-06,0.4,5.0,40.0,38.0,0.031,29.0,16.0,15.0,12.9,53.0,0.0,0.0,53.0,26,20,23.0
2018-02-07,0.4,5.0,29.0,27.0,0.035,32.0,14.0,13.0,15.6,58.0,0.0,0.0,58.0,23,18,20.5
2018-02-08,0.3,3.0,31.0,29.0,0.035,32.0,16.0,15.0,18.2,64.0,0.0,0.0,64.0,21,11,16.0
2018-02-09,0.4,5.0,45.0,42.0,0.024,22.0,29.0,27.0,23.6,75.0,5.0,7.0,75.0,42,13,27.5
2018-02-10,0.4,5.0,25.0,24.0,0.029,27.0,16.0,15.0,28.4,85.0,0.0,0.0,85.0,34,26,30.0
2018-02-11,0.4,5.0,25.0,24.0,0.035,32.0,13.0,12.0,18.0,63.0,0.0,0.0,63.0,41,27,34.0
2018-02-12,0.3,3.0,23.0,22.0,0.041,38.0,17.0,16.0,10.4,43.0,0.0,0.0,43.0,29,18,23.5
2018-02-13,0.6,7.0,49.0,46.0,0.029,27.0,34.0,31.0,12.1,51.0,2.0,3.0,51.0,38,16,27.0
2018-02-14,0.5,6.0,24.0,23.0,0.022,20.0,18.0,17.0,17.1,62.0,0.0,0.0,62.0,48,35,41.5
2018-02-15,0.5,6.0,21.0,20.0,0.017,16.0,11.0,10.0,5.1,21.0,0.0,0.0,21.0,61,48,54.5
2018-02-16,0.3,3.0,15.0,14.0,0.031,29.0,16.0,15.0,10.2,43.0,0.0,0.0,43.0,48,30,39.0
2018-02-17,0.3,3.0,12.0,11.0,0.03,28.0,14.0,13.0,10.3,43.0,2.0,3.0,43.0,34,29,31.5
2018-02-18,0.3,3.0,27.0,25.0,0.031,29.0,16.0,15.0,13.4,54.0,0.0,0.0,54.0,44,32,38.0
2018-02-19,0.4,5.0,25.0,24.0,0.022,20.0,19.0,18.0,8.3,35.0,1.0,1.0,35.0,65,35,50.0
2018-02-20,0.3,3.0,10.0,9.0,0.028,26.0,19.0,18.0,4.1,17.0,1.0,1.0,26.0,73,63,68.0
2018-02-21,0.2,2.0,13.0,12.0,0.029,27.0,7.0,6.0,1.7,7.0,0.0,0.0,27.0,69,33,51.0
2018-02-22,0.3,3.0,18.0,17.0,0.021,19.0,8.0,7.0,5.1,21.0,0.0,0.0,21.0,42,32,37.0
2018-02-23,0.3,3.0,22.0,21.0,0.014,13.0,9.0,8.0,8.1,34.0,0.0,0.0,34.0,62,37,49.5
2018-02-24,0.3,3.0,19.0,18.0,0.022,20.0,8.0,7.0,7.7,32.0,0.0,0.0,32.0,48,37,42.5
2018-02-27,0.5,6.0,43.0,41.0,0.042,39.0,47.0,44.0,7.0,29.0,4.0,6.0,44.0,59,36,47.5
2018-02-28,0.4,5.0,43.0,41.0,0.033,31.0,37.0,34.0,6.8,28.0,3.0,4.0,41.0,57,40,48.5
2018-03-02,0.2,2.0,7.0,7.0,0.037,34.0,9.0,8.0,2.1,9.0,0.0,0.0,34.0,36,30,33.0
2018-03-07,0.3,3.0,21.0,20.0,0.036,33.0,10.0,9.0,3.6,15.0,0.0,0.0,33.0,39,29,34.0
2018-03-12,0.4,5.0,47.0,44.0,0.039,36.0,19.0,18.0,2.8,12.0,0.0,0.0,44.0,35,21,28.0
2018-03-18,0.6,7.0,47.0,44.0,0.042,39.0,19.0,18.0,5.9,25.0,6.0,9.0,44.0,56,21,38.5
2018-03-19,0.3,3.0,28.0,26.0,0.039,36.0,21.0,19.0,1.9,8.0,0.0,0.0,36.0,42,30,36.0
2018-03-20,0.3,3.0,18.0,17.0,0.038,35.0,22.0,20.0,1.1,5.0,0.0,0.0,35.0,41,29,35.0
2018-03-23,0.6,7.0,50.0,47.0,0.036,33.0,18.0,17.0,3.6,15.0,1.0,1.0,47.0,40,24,32.0
2018-03-24,0.3,3.0,26.0,25.0,0.041,38.0,10.0,9.0,2.0,8.0,0.0,0.0,38.0,40,24,32.0
2018-03-26,0.2,2.0,15.0,14.0,0.045,42.0,43.0,40.0,5.3,22.0,1.0,1.0,42.0,57,32,44.5
2018-03-27,0.4,5.0,74.0,72.0,0.023,21.0,23.0,21.0,4.5,19.0,0.0,0.0,72.0,53,40,46.5
2018-03-28,0.4,5.0,30.0,28.0,0.022,20.0,18.0,17.0,7.7,32.0,0.0,0.0,32.0,53,40,46.5
2018-03-29,0.8,9.0,30.0,28.0,0.034,31.0,17.0,16.0,12.3,51.0,0.0,0.0,51.0,51,38,44.5
2018-03-30,0.3,3.0,30.0,28.0,0.037,34.0,12.0,11.0,0.9,4.0,0.0,0.0,34.0,39,27,33.0
2018-03-31,0.4,5.0,29.0,27.0,0.043,40.0,18.0,17.0,7.0,29.0,3.0,4.0,40.0,54,26,40.0
2018-04-02,0.3,3.0,33.0,31.0,0.039,36.0,22.0,20.0,5.8,24.0,1.0,1.0,36.0,44,29,36.5
2018-04-03,0.4,5.0,28.0,26.0,0.034,31.0,16.0,15.0,8.4,35.0,0.0,0.0,35.0,61,39,50.0
2018-04-05,0.3,3.0,30.0,28.0,0.038,35.0,16.0,15.0,6.2,26.0,1.0,1.0,35.0,43,28,35.5
2018-04-06,0.3,3.0,28.0,26.0,0.045,42.0,16.0,15.0,7.6,32.0,1.0,1.0,42.0,47,31,39.0
2018-04-07,0.2,2.0,10.0,9.0,0.043,40.0,10.0,9.0,2.6,11.0,1.0,1.0,40.0,38,27,32.5
2018-04-08,0.2,2.0,16.0,15.0,0.045,42.0,10.0,9.0,2.9,12.0,1.0,1.0,42.0,37,29,33.0
2018-04-09,0.2,2.0,27.0,25.0,0.04,37.0,18.0,17.0,5.0,21.0,0.0,0.0,37.0,36,25,30.5
2018-04-10,0.7,8.0,42.0,40.0,0.045,42.0,35.0,32.0,18.1,64.0,3.0,4.0,64.0,45,24,34.5
2018-04-11,0.5,6.0,41.0,39.0,0.035,32.0,25.0,23.0,14.3,56.0,0.0,0.0,56.0,59,33,46.0
2018-04-12,0.5,6.0,31.0,29.0,0.05,46.0,37.0,34.0,10.8,45.0,1.0,1.0,46.0,78,45,61.5
2018-04-14,0.4,5.0,13.0,12.0,0.032,30.0,10.0,9.0,7.3,30.0,0.0,0.0,30.0,51,36,43.5
2018-04-15,0.5,6.0,31.0,29.0,0.021,19.0,6.0,6.0,2.1,9.0,0.0,0.0,29.0,61,36,48.5
2018-04-16,0.4,5.0,9.0,8.0,0.033,31.0,7.0,6.0,3.5,15.0,0.0,0.0,31.0,44,33,38.5
2018-04-18,0.2,2.0,20.0,19.0,0.036,33.0,13.0,12.0,3.6,15.0,1.0,1.0,33.0,46,33,39.5
2018-04-19,0.2,2.0,14.0,13.0,0.046,43.0,12.0,11.0,2.2,9.0,0.0,0.0,43.0,47,32,39.5
2018-04-20,0.3,3.0,26.0,25.0,0.043,40.0,14.0,13.0,3.0,13.0,3.0,4.0,40.0,50,28,39.0
2018-04-21,0.6,7.0,36.0,34.0,0.047,44.0,41.0,38.0,12.3,51.0,7.0,10.0,51.0,52,28,40.0
2018-04-22,0.5,6.0,43.0,41.0,0.049,45.0,16.0,15.0,6.7,28.0,0.0,0.0,45.0,58,35,46.5
2018-04-24,0.2,2.0,12.0,11.0,0.04,37.0,16.0,15.0,3.6,15.0,0.0,0.0,37.0,59,53,56.0
2018-04-25,0.3,3.0,34.0,32.0,0.033,31.0,10.0,9.0,6.5,27.0,0.0,0.0,32.0,53,38,45.5
2018-04-26,0.3,3.0,31.0,29.0,0.035,32.0,18.0,17.0,3.7,15.0,0.0,0.0,32.0,57,34,45.5
2018-04-27,0.5,6.0,38.0,36.0,0.048,44.0,48.0,44.0,11.9,50.0,5.0,7.0,50.0,69,41,55.0
2018-04-28,0.3,3.0,6.0,6.0,0.037,34.0,12.0,11.0,7.2,30.0,0.0,0.0,34.0,44,35,39.5
2018-04-30,0.4,5.0,54.0,51.0,0.05,46.0,45.0,42.0,10.0,42.0,25.0,36.0,51.0,69,34,51.5
2018-05-01,0.9,10.0,48.0,45.0,0.056,54.0,65.0,56.0,12.1,51.0,30.0,43.0,56.0,82,53,67.5
2018-05-05,0.6,7.0,28.0,26.0,0.049,45.0,30.0,28.0,8.1,34.0,13.0,19.0,45.0,75,49,62.0
2018-05-06,0.4,5.0,15.0,14.0,0.052,48.0,23.0,21.0,7.2,30.0,7.0,10.0,48.0,76,53,64.5
2018-05-07,0.3,3.0,24.0,23.0,0.034,31.0,14.0,13.0,4.1,17.0,0.0,0.0,31.0,62,47,54.5
2018-05-08,0.4,5.0,40.0,38.0,0.038,35.0,26.0,24.0,4.1,17.0,0.0,0.0,38.0,71,43,57.0
2018-05-09,0.4,5.0,40.0,38.0,0.05,46.0,91.0,69.0,12.3,51.0,9.0,13.0,69.0,83,52,67.5
2018-05-10,0.2,2.0,12.0,11.0,0.047,44.0,20.0,19.0,5.2,22.0,0.0,0.0,44.0,75,53,64.0
2018-05-11,0.3,3.0,15.0,14.0,0.035,32.0,12.0,11.0,0.9,4.0,0.0,0.0,32.0,57,46,51.5
2018-05-14,0.7,8.0,33.0,31.0,0.032,30.0,41.0,38.0,14.8,57.0,20.0,29.0,57.0,78,52,65.0
2018-05-15,0.4,5.0,21.0,20.0,0.042,39.0,22.0,20.0,4.2,18.0,4.0,6.0,39.0,77,58,67.5
2018-05-16,0.4,5.0,38.0,36.0,0.04,37.0,24.0,22.0,5.8,24.0,0.0,0.0,37.0,72,55,63.5
2018-05-17,0.4,5.0,28.0,26.0,0.058,61.0,29.0,27.0,12.3,51.0,2.0,3.0,61.0,76,54,65.0
2018-05-18,0.4,5.0,25.0,24.0,0.041,38.0,33.0,31.0,7.0,29.0,1.0,1.0,38.0,77,56,66.5
2018-05-21,0.3,3.0,21.0,20.0,0.029,27.0,22.0,20.0,5.8,24.0,1.0,1.0,27.0,71,52,61.5
2018-05-23,0.3,3.0,44.0,42.0,0.046,43.0,18.0,17.0,2.8,12.0,1.0,1.0,43.0,76,54,65.0
2018-05-24,1.0,11.0,57.0,54.0,0.054,50.0,47.0,44.0,15.4,58.0,58.0,79.0,79.0,80,52,66.0
2018-05-25,0.6,7.0,51.0,48.0,0.06,67.0,68.0,57.0,17.4,62.0,40.0,56.0,67.0,85,54,69.5
2018-05-26,0.6,7.0,42.0,40.0,0.054,50.0,51.0,47.0,16.3,60.0,18.0,26.0,60.0,83,62,72.5
2018-05-27,0.4,5.0,19.0,18.0,0.056,54.0,31.0,29.0,8.0,33.0,38.0,54.0,54.0,87,66,76.5
2018-05-28,0.5,6.0,29.0,27.0,0.064,80.0,35.0,32.0,10.4,43.0,10.0,14.0,80.0,93,70,81.5
2018-05-29,0.7,8.0,38.0,36.0,0.054,50.0,62.0,54.0,14.8,57.0,12.0,17.0,57.0,91,68,79.5
