"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/19/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/20/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/21/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/22/2019","AQS","390850007","1","3","ppb","4","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/23/2019","AQS","390850007","1","3","ppb","4","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/24/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/25/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/26/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/27/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/28/2019","AQS","390850007","1","4","ppb","6","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/29/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/30/2019","AQS","390850007","1","1","ppb","1","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"01/31/2019","AQS","390850007","1","2","ppb","3","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/01/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/02/2019","AQS","390850007","1","2","ppb","3","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/03/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/04/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/05/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/06/2019","AQS","390850007","1","4","ppb","6","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/07/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/08/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/09/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/10/2019","AQS","390850007","1","5","ppb","7","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/11/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/12/2019","AQS","390850007","1","1","ppb","1","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/13/2019","AQS","390850007","1","0","ppb","0","Painesville","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/14/2019","AQS","390850007","1","1","ppb","1","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/15/2019","AQS","390850007","1","0","ppb","0","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/16/2019","AQS","390850007","1","0","ppb","0","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/17/2019","AQS","390850007","1","1","ppb","1","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/18/2019","AQS","390850007","1","0","ppb","0","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/19/2019","AQS","390850007","1","1","ppb","1","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/20/2019","AQS","390850007","1","3","ppb","4","Painesville","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/23/2019","AQS","390850007","1","6","ppb","9","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/24/2019","AQS","390850007","1","8","ppb","11","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/25/2019","AQS","390850007","1","7","ppb","10","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/26/2019","AQS","390850007","1","5","ppb","7","Painesville","21","88.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/27/2019","AQS","390850007","1","1","ppb","1","Painesville","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"02/28/2019","AQS","390850007","1","0","ppb","0","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/01/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/02/2019","AQS","390850007","1","4","ppb","6","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/03/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/04/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/05/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/06/2019","AQS","390850007","1","0","ppb","0","Painesville","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/07/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/08/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/09/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/10/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/11/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/12/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/13/2019","AQS","390850007","1","1","ppb","1","Painesville","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/14/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/15/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/16/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/17/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/18/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/19/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/20/2019","AQS","390850007","1","1","ppb","1","Painesville","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/21/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/22/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/23/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/24/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/25/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/26/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/27/2019","AQS","390850007","1","0","ppb","0","Painesville","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/28/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/29/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/30/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"03/31/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/01/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/02/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/03/2019","AQS","390850007","1","0","ppb","0","Painesville","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/04/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/05/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/06/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/07/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/08/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/09/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/10/2019","AQS","390850007","1","0","ppb","0","Painesville","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/11/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/12/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/13/2019","AQS","390850007","1","2","ppb","3","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/14/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/15/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/16/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/17/2019","AQS","390850007","1","0","ppb","0","Painesville","21","88.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/18/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/19/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/20/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/21/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/22/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/23/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/24/2019","AQS","390850007","1","1","ppb","1","Painesville","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/25/2019","AQS","390850007","1","1","ppb","1","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/26/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/27/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
"04/28/2019","AQS","390850007","1","0","ppb","0","Painesville","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.726811","-81.242156"
