"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/11/2018","AQS","390930018","1","0.043","ppm","40","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/12/2018","AQS","390930018","1","0.053","ppm","49","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/13/2018","AQS","390930018","1","0.05","ppm","46","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/14/2018","AQS","390930018","1","0.037","ppm","34","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/15/2018","AQS","390930018","1","0.026","ppm","24","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/16/2018","AQS","390930018","1","0.035","ppm","32","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/17/2018","AQS","390930018","1","0.039","ppm","36","Sheffield","16","94.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/18/2018","AQS","390930018","1","0.04","ppm","37","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/19/2018","AQS","390930018","1","0.052","ppm","48","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/20/2018","AQS","390930018","1","0.047","ppm","44","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/21/2018","AQS","390930018","1","0.049","ppm","45","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/22/2018","AQS","390930018","1","0.053","ppm","49","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/23/2018","AQS","390930018","1","0.058","ppm","61","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/24/2018","AQS","390930018","1","0.043","ppm","40","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/25/2018","AQS","390930018","1","0.042","ppm","39","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/26/2018","AQS","390930018","1","0.041","ppm","38","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/27/2018","AQS","390930018","1","0.053","ppm","49","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/28/2018","AQS","390930018","1","0.035","ppm","32","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/29/2018","AQS","390930018","1","0.045","ppm","42","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"04/30/2018","AQS","390930018","1","0.056","ppm","54","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/01/2018","AQS","390930018","1","0.059","ppm","64","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/02/2018","AQS","390930018","1","0.053","ppm","49","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/03/2018","AQS","390930018","1","0.038","ppm","35","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/04/2018","AQS","390930018","1","0.048","ppm","44","Sheffield","14","82.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/05/2018","AQS","390930018","1","0.054","ppm","50","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/06/2018","AQS","390930018","1","0.054","ppm","50","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/07/2018","AQS","390930018","1","0.04","ppm","37","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/08/2018","AQS","390930018","1","0.05","ppm","46","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/09/2018","AQS","390930018","1","0.056","ppm","54","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/10/2018","AQS","390930018","1","0.049","ppm","45","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/11/2018","AQS","390930018","1","0.036","ppm","33","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/12/2018","AQS","390930018","1","0.028","ppm","26","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/13/2018","AQS","390930018","1","0.032","ppm","30","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/14/2018","AQS","390930018","1","0.034","ppm","31","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/15/2018","AQS","390930018","1","0.046","ppm","43","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/16/2018","AQS","390930018","1","0.047","ppm","44","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/17/2018","AQS","390930018","1","0.063","ppm","77","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/18/2018","AQS","390930018","1","0.041","ppm","38","Sheffield","16","94.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/19/2018","AQS","390930018","1","0.038","ppm","35","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/20/2018","AQS","390930018","1","0.035","ppm","32","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/21/2018","AQS","390930018","1","0.042","ppm","39","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/22/2018","AQS","390930018","1","0.034","ppm","31","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/23/2018","AQS","390930018","1","0.05","ppm","46","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/24/2018","AQS","390930018","1","0.063","ppm","77","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/25/2018","AQS","390930018","1","0.062","ppm","74","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/26/2018","AQS","390930018","1","0.055","ppm","51","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/27/2018","AQS","390930018","1","0.058","ppm","61","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/28/2018","AQS","390930018","1","0.07","ppm","100","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/29/2018","AQS","390930018","1","0.068","ppm","93","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/30/2018","AQS","390930018","1","0.03","ppm","28","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"05/31/2018","AQS","390930018","1","0.056","ppm","54","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/01/2018","AQS","390930018","1","0.051","ppm","47","Sheffield","15","88.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/02/2018","AQS","390930018","1","0.026","ppm","24","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/03/2018","AQS","390930018","1","0.042","ppm","39","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/04/2018","AQS","390930018","1","0.041","ppm","38","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/05/2018","AQS","390930018","1","0.038","ppm","35","Sheffield","14","82.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/06/2018","AQS","390930018","1","0.037","ppm","34","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/07/2018","AQS","390930018","1","0.057","ppm","58","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/08/2018","AQS","390930018","1","0.068","ppm","93","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/09/2018","AQS","390930018","1","0.05","ppm","46","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/10/2018","AQS","390930018","1","0.03","ppm","28","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/11/2018","AQS","390930018","1","0.034","ppm","31","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/12/2018","AQS","390930018","1","0.035","ppm","32","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/13/2018","AQS","390930018","1","0.055","ppm","51","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/14/2018","AQS","390930018","1","0.053","ppm","49","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/15/2018","AQS","390930018","1","0.044","ppm","41","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/16/2018","AQS","390930018","1","0.069","ppm","97","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/17/2018","AQS","390930018","1","0.063","ppm","77","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/18/2018","AQS","390930018","1","0.059","ppm","64","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/19/2018","AQS","390930018","1","0.031","ppm","29","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/20/2018","AQS","390930018","1","0.041","ppm","38","Sheffield","16","94.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/21/2018","AQS","390930018","1","0.046","ppm","43","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/22/2018","AQS","390930018","1","0.035","ppm","32","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/23/2018","AQS","390930018","1","0.04","ppm","37","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/24/2018","AQS","390930018","1","0.047","ppm","44","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/25/2018","AQS","390930018","1","0.034","ppm","31","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/26/2018","AQS","390930018","1","0.046","ppm","43","Sheffield","16","94.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/27/2018","AQS","390930018","1","0.045","ppm","42","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/28/2018","AQS","390930018","1","0.053","ppm","49","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/29/2018","AQS","390930018","1","0.061","ppm","71","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"06/30/2018","AQS","390930018","1","0.06","ppm","67","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"07/01/2018","AQS","390930018","1","0.052","ppm","48","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"07/02/2018","AQS","390930018","1","0.056","ppm","54","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"07/03/2018","AQS","390930018","1","0.049","ppm","45","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"07/04/2018","AQS","390930018","1","0.053","ppm","49","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"07/05/2018","AQS","390930018","1","0.039","ppm","36","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"07/06/2018","AQS","390930018","1","0.037","ppm","34","Sheffield","15","88.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"07/07/2018","AQS","390930018","1","0.039","ppm","36","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"07/08/2018","AQS","390930018","1","0.058","ppm","61","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"07/09/2018","AQS","390930018","1","0.063","ppm","77","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"07/10/2018","AQS","390930018","1","0.064","ppm","80","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"07/11/2018","AQS","390930018","1","0.034","ppm","31","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"07/12/2018","AQS","390930018","1","0.045","ppm","42","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"07/13/2018","AQS","390930018","1","0.07","ppm","100","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"07/14/2018","AQS","390930018","1","0.066","ppm","87","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
"07/15/2018","AQS","390930018","1","0.071","ppm","101","Sheffield","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","093","Lorain","41.420882","-82.095729"
